code,base_id,reference_asset_id,name,description,refreshed_at,from_date,to_date
CME_E429,1352,523,"PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #29 (E429)","Historical Futures Prices: PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #29. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/31/2018 23:29,2/18/2014,7/31/2018
CME_E43,1353,523,"PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #3 (E43)","Historical Futures Prices: PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/18/2014,7/15/2019
CME_E430,1354,523,"PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #30 (E430)","Historical Futures Prices: PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #30. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/1/2018 23:28,2/18/2014,6/29/2018
CME_E431,1355,523,"PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #31 (E431)","Historical Futures Prices: PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #31. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",6/2/2018 23:27,2/18/2014,6/1/2018
CME_E432,1356,523,"PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #32 (E432)","Historical Futures Prices: PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #32. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",4/30/2018 23:33,2/18/2014,4/27/2018
CME_E433,1357,523,"PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #33 (E433)","Historical Futures Prices: PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #33. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",4/1/2018 01:00,2/18/2014,3/29/2018
CME_E434,1358,523,"PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #34 (E434)","Historical Futures Prices: PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #34. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2/28/2018 03:28,2/18/2014,2/27/2018
CME_E435,1359,523,"PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #35 (E435)","Historical Futures Prices: PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #35. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",1/31/2018 03:27,2/18/2014,1/30/2018
CME_E436,1360,523,"PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #36 (E436)","Historical Futures Prices: PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #36. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",12/31/2017 03:27,2/18/2014,12/29/2017
CME_E437,1361,523,"PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #37 (E437)","Historical Futures Prices: PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #37. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",12/13/2017 03:42,2/18/2014,12/6/2017
CME_E438,1362,523,"PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #38 (E438)","Historical Futures Prices: PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #38. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",12/13/2017 03:42,2/18/2014,12/6/2017
CME_E439,1363,523,"PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #39 (E439)","Historical Futures Prices: PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #39. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",12/13/2017 03:42,2/18/2014,12/6/2017
CME_E44,1364,523,"PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #4 (E44)","Historical Futures Prices: PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/18/2014,7/15/2019
CME_E440,1365,523,"PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #40 (E440)","Historical Futures Prices: PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #40. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",12/13/2017 03:42,2/18/2014,12/6/2017
CME_E441,1366,523,"PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #41 (E441)","Historical Futures Prices: PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #41. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",12/13/2017 03:42,2/18/2014,12/6/2017
CME_E442,1367,523,"PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #42 (E442)","Historical Futures Prices: PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #42. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",12/13/2017 03:42,2/18/2014,12/6/2017
CME_E443,1368,523,"PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #43 (E443)","Historical Futures Prices: PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #43. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",12/13/2017 03:42,2/18/2014,12/6/2017
CME_E444,1369,523,"PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #44 (E444)","Historical Futures Prices: PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #44. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",12/13/2017 03:42,2/18/2014,12/6/2017
CME_E445,1370,523,"PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #45 (E445)","Historical Futures Prices: PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #45. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",12/13/2017 03:42,2/18/2014,12/6/2017
CME_E446,1371,523,"PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #46 (E446)","Historical Futures Prices: PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #46. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",12/13/2017 03:42,2/18/2014,12/6/2017
CME_E447,1372,523,"PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #47 (E447)","Historical Futures Prices: PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #47. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",12/13/2017 03:42,2/18/2014,12/6/2017
CME_E448,1373,523,"PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #48 (E448)","Historical Futures Prices: PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #48. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",12/13/2017 03:42,2/18/2014,12/6/2017
CME_E449,1374,523,"PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #49 (E449)","Historical Futures Prices: PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #49. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",12/13/2017 03:42,2/18/2014,12/6/2017
CME_E45,1375,523,"PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #5 (E45)","Historical Futures Prices: PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #5. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/18/2014,7/15/2019
CME_E450,1376,523,"PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #50 (E450)","Historical Futures Prices: PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #50. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",12/13/2017 03:42,2/18/2014,12/6/2017
CME_E451,1377,523,"PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #51 (E451)","Historical Futures Prices: PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #51. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",12/13/2017 03:42,2/18/2014,12/6/2017
CME_E46,1378,523,"PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #6 (E46)","Historical Futures Prices: PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #6. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/18/2014,7/15/2019
CME_E47,1379,523,"PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #7 (E47)","Historical Futures Prices: PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #7. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/18/2014,7/15/2019
CME_E48,1380,523,"PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #8 (E48)","Historical Futures Prices: PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #8. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/18/2014,7/15/2019
CME_E49,1381,523,"PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #9 (E49)","Historical Futures Prices: PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures, Continuous Contract #9. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/18/2014,7/15/2019
CME_E51,1382,523,"Argus LLS vs. WTI (Argus) Trade Month Futures, Continuous Contract #1 (E51) (Front Month)","Historical Futures Prices: Argus LLS vs. WTI (Argus) Trade Month Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/18/2014,7/15/2019
CME_E52,1383,523,"Argus LLS vs. WTI (Argus) Trade Month Futures, Continuous Contract #2 (E52)","Historical Futures Prices: Argus LLS vs. WTI (Argus) Trade Month Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/18/2014,7/15/2019
CME_E71,1384,523,"E-mini Euro FX Futures, Continuous Contract #1 (E71) (Front Month)","Historical Futures Prices: E-mini Euro FX Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,12/16/2014,7/15/2019
CME_E72,1385,523,"E-mini Euro FX Futures, Continuous Contract #2 (E72)","Historical Futures Prices: E-mini Euro FX Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",6/18/2019 23:28,3/18/2015,6/18/2019
CME_E81,1386,523,"PJM DPL Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #1 (E81) (Front Month)","Historical Futures Prices: PJM DPL Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,6/5/2015,7/15/2019
CME_E82,1387,523,"PJM DPL Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #2 (E82)","Historical Futures Prices: PJM DPL Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,6/5/2015,7/15/2019
CME_E83,1388,523,"PJM DPL Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #3 (E83)","Historical Futures Prices: PJM DPL Zone Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,6/5/2015,7/15/2019
CME_EC1,1389,523,"Euro FX Futures, Continuous Contract #1 (EC1) (Front Month)","Historical Futures Prices: Euro FX Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,1/4/1999,7/15/2019
CME_EC2,1390,523,"Euro FX Futures, Continuous Contract #2 (EC2)","Historical Futures Prices: Euro FX Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,1/4/1999,7/15/2019
CME_ED1,1391,523,"Eurodollar Futures, Continuous Contract #1 (ED1) (Front Month)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/1/1982,7/15/2019
CME_ED10,1392,523,"Eurodollar Futures, Continuous Contract #10 (ED10)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #10. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,6/17/1987,7/15/2019
CME_ED11,1393,523,"Eurodollar Futures, Continuous Contract #11 (ED11)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #11. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,6/18/1987,7/15/2019
CME_ED12,1394,523,"Eurodollar Futures, Continuous Contract #12 (ED12)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #12. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,6/19/1987,7/15/2019
CME_ED13,1395,523,"Eurodollar Futures, Continuous Contract #13 (ED13)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #13. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,8/31/1989,7/15/2019
CME_ED14,1396,523,"Eurodollar Futures, Continuous Contract #14 (ED14)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #14. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,9/7/1989,7/15/2019
CME_ED15,1397,523,"Eurodollar Futures, Continuous Contract #15 (ED15)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #15. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,9/7/1989,7/15/2019
CME_ED16,1398,523,"Eurodollar Futures, Continuous Contract #16 (ED16)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #16. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,9/7/1989,7/15/2019
CME_ED17,1399,523,"Eurodollar Futures, Continuous Contract #17 (ED17)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #17. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,6/23/1992,7/15/2019
CME_ED18,1400,523,"Eurodollar Futures, Continuous Contract #18 (ED18)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #18. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,6/23/1992,7/15/2019
CME_ED19,1401,523,"Eurodollar Futures, Continuous Contract #19 (ED19)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #19. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,6/23/1992,7/15/2019
CME_ED2,1402,523,"Eurodollar Futures, Continuous Contract #2 (ED2)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/1/1982,7/15/2019
CME_ED20,1403,523,"Eurodollar Futures, Continuous Contract #20 (ED20)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #20. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,6/23/1992,7/15/2019
CME_ED21,1404,523,"Eurodollar Futures, Continuous Contract #21 (ED21)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #21. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,9/14/1993,7/15/2019
CME_ED22,1405,523,"Eurodollar Futures, Continuous Contract #22 (ED22)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #22. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,9/14/1993,7/15/2019
CME_ED23,1406,523,"Eurodollar Futures, Continuous Contract #23 (ED23)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #23. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,9/14/1993,7/15/2019
CME_ED24,1407,523,"Eurodollar Futures, Continuous Contract #24 (ED24)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #24. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,9/14/1993,7/15/2019
CME_ED25,1408,523,"Eurodollar Futures, Continuous Contract #25 (ED25)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #25. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,9/14/1993,7/15/2019
CME_ED26,1409,523,"Eurodollar Futures, Continuous Contract #26 (ED26)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #26. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,9/14/1993,7/15/2019
CME_ED27,1410,523,"Eurodollar Futures, Continuous Contract #27 (ED27)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #27. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,9/14/1993,7/15/2019
CME_ED28,1411,523,"Eurodollar Futures, Continuous Contract #28 (ED28)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #28. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,9/14/1993,7/15/2019
CME_ED29,1412,523,"Eurodollar Futures, Continuous Contract #29 (ED29)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #29. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,11/15/1993,7/15/2019
CME_ED3,1413,523,"Eurodollar Futures, Continuous Contract #3 (ED3)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/1/1982,7/15/2019
CME_ED30,1414,523,"Eurodollar Futures, Continuous Contract #30 (ED30)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #30. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,11/16/1993,7/15/2019
CME_ED31,1415,523,"Eurodollar Futures, Continuous Contract #31 (ED31)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #31. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,11/16/1993,7/15/2019
CME_ED32,1416,523,"Eurodollar Futures, Continuous Contract #32 (ED32)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #32. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,11/16/1993,7/15/2019
CME_ED33,1417,523,"Eurodollar Futures, Continuous Contract #33 (ED33)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #33. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,12/6/1993,7/15/2019
CME_ED34,1418,523,"Eurodollar Futures, Continuous Contract #34 (ED34)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #34. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,12/6/1993,7/15/2019
CME_ED35,1419,523,"Eurodollar Futures, Continuous Contract #35 (ED35)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #35. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,12/6/1993,7/15/2019
CME_ED36,1420,523,"Eurodollar Futures, Continuous Contract #36 (ED36)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #36. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,12/6/1993,7/15/2019
CME_ED37,1421,523,"Eurodollar Futures, Continuous Contract #37 (ED37)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #37. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,12/27/1993,7/15/2019
CME_ED4,1422,523,"Eurodollar Futures, Continuous Contract #4 (ED4)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/11/1982,7/15/2019
CME_ED5,1423,523,"Eurodollar Futures, Continuous Contract #5 (ED5)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #5. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,9/23/1983,7/15/2019
CME_ED6,1424,523,"Eurodollar Futures, Continuous Contract #6 (ED6)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #6. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,9/28/1983,7/15/2019
CME_ED7,1425,523,"Eurodollar Futures, Continuous Contract #7 (ED7)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #7. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,8/29/1984,7/15/2019
CME_ED8,1426,523,"Eurodollar Futures, Continuous Contract #8 (ED8)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #8. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,9/14/1984,7/15/2019
CME_ED9,1427,523,"Eurodollar Futures, Continuous Contract #9 (ED9)","Historical Futures Prices: Eurodollar Futures, Continuous Contract #9. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,6/16/1987,7/15/2019
CME_EH1,1428,523,"Ethanol Futures, Continuous Contract #1 (EH1) (Front Month)","Historical Futures Prices: Ethanol Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,10/3/2011,7/15/2019
CME_EH2,1429,523,"Ethanol Futures, Continuous Contract #2 (EH2)","Historical Futures Prices: Ethanol Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,10/3/2011,7/15/2019
CME_EH3,1430,523,"Ethanol Futures, Continuous Contract #3 (EH3)","Historical Futures Prices: Ethanol Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,10/3/2011,7/15/2019
CME_EH4,1431,523,"Ethanol Futures, Continuous Contract #4 (EH4)","Historical Futures Prices: Ethanol Futures, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,10/3/2011,7/15/2019
CME_EJ1,1432,523,"MISO Indiana Hub (formerly Cinergy Hub) Off-Peak LMP Futures, Continuous Contract #1 (EJ1) (Front Month)","Historical Futures Prices: MISO Indiana Hub (formerly Cinergy Hub) Off-Peak LMP Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",12/31/2018 03:26,2/18/2014,12/28/2018
CME_EJ2,1433,523,"MISO Indiana Hub (formerly Cinergy Hub) Off-Peak LMP Futures, Continuous Contract #2 (EJ2)","Historical Futures Prices: MISO Indiana Hub (formerly Cinergy Hub) Off-Peak LMP Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",12/17/2018 03:26,2/18/2014,12/14/2018
CME_EM1,1434,523,"1-month Eurodollar Futures, Continuous Contract #1 (EM1) (Front Month)","Historical Futures Prices: 1-month Eurodollar Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,10/1/2007,7/15/2019
CME_EM2,1435,523,"1-month Eurodollar Futures, Continuous Contract #2 (EM2)","Historical Futures Prices: 1-month Eurodollar Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,10/1/2007,7/15/2019
CME_EM3,1436,523,"1-month Eurodollar Futures, Continuous Contract #3 (EM3)","Historical Futures Prices: 1-month Eurodollar Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,10/1/2007,7/15/2019
CME_EN1,1437,523,"European Naphtha (Platts) Crack Spread Futures, Continuous Contract #1 (EN1) (Front Month)","Historical Futures Prices: European Naphtha (Platts) Crack Spread Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/18/2014,7/15/2019
CME_EN10,1438,523,"European Naphtha (Platts) Crack Spread Futures, Continuous Contract #10 (EN10)","Historical Futures Prices: European Naphtha (Platts) Crack Spread Futures, Continuous Contract #10. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/18/2014,7/15/2019
CME_EN2,1439,523,"European Naphtha (Platts) Crack Spread Futures, Continuous Contract #2 (EN2)","Historical Futures Prices: European Naphtha (Platts) Crack Spread Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/18/2014,7/15/2019
CME_EN3,1440,523,"European Naphtha (Platts) Crack Spread Futures, Continuous Contract #3 (EN3)","Historical Futures Prices: European Naphtha (Platts) Crack Spread Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/18/2014,7/15/2019
CME_EN4,1441,523,"European Naphtha (Platts) Crack Spread Futures, Continuous Contract #4 (EN4)","Historical Futures Prices: European Naphtha (Platts) Crack Spread Futures, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/18/2014,7/15/2019
CME_EN5,1442,523,"European Naphtha (Platts) Crack Spread Futures, Continuous Contract #5 (EN5)","Historical Futures Prices: European Naphtha (Platts) Crack Spread Futures, Continuous Contract #5. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/18/2014,7/15/2019
CME_EN6,1443,523,"European Naphtha (Platts) Crack Spread Futures, Continuous Contract #6 (EN6)","Historical Futures Prices: European Naphtha (Platts) Crack Spread Futures, Continuous Contract #6. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/18/2014,7/15/2019
CME_EN7,1444,523,"European Naphtha (Platts) Crack Spread Futures, Continuous Contract #7 (EN7)","Historical Futures Prices: European Naphtha (Platts) Crack Spread Futures, Continuous Contract #7. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/18/2014,7/15/2019
